LineId,AppId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate,ParameterList
7280,application_1445175094696_0002,2015-10-18,"21:34:39,801",INFO,main,org.apache.hadoop.mapred.YarnChild,mapreduce.cluster.local.dir for child: /tmp/hadoop-msrabi/nm-local-dir/usercache/msrabi/appcache/application_1445175094696_0002,4a1105fa,mapreduce.cluster.local.dir for child: <*>,[]
7281,application_1445175094696_0002,2015-10-18,"21:34:40,615",INFO,main,org.apache.hadoop.conf.Configuration.deprecation,"session.id is deprecated. Instead, use dfs.metrics.session-id",39006874,"session.id is deprecated. Instead, use dfs.metrics.session-id",[]
7282,application_1445175094696_0002,2015-10-18,"21:34:41,583",INFO,main,org.apache.hadoop.yarn.util.ProcfsBasedProcessTree,ProcfsBasedProcessTree currently is supported only on Linux.,fc4324dd,ProcfsBasedProcessTree currently is supported only on Linux.,[]
7283,application_1445175094696_0002,2015-10-18,"21:34:41,622",INFO,main,org.apache.hadoop.mapred.Task,Using ResourceCalculatorProcessTree : org.apache.hadoop.yarn.util.WindowsBasedProcessTree@b34817a,ce10d82c,Using ResourceCalculatorProcessTree : <*>,[]
7284,application_1445175094696_0002,2015-10-18,"21:34:42,075",INFO,main,org.apache.hadoop.mapred.MapTask,Processing split: hdfs://msra-sa-41:9000/wordcount2.txt:1073741824+134217728,b063b233,Processing split: <*>,[]
7285,application_1445175094696_0002,2015-10-18,"21:34:42,205",INFO,main,org.apache.hadoop.mapred.MapTask,(EQUATOR) 0 kvi 26214396(104857584),f2f6eacf,(EQUATOR) <*> kvi <*>(<*>),[]
7286,application_1445175094696_0002,2015-10-18,"21:34:42,205",INFO,main,org.apache.hadoop.mapred.MapTask,mapreduce.task.io.sort.mb: 100,599850bf,mapreduce.task.io.sort.mb: 100,[]
7287,application_1445175094696_0002,2015-10-18,"21:34:42,205",INFO,main,org.apache.hadoop.mapred.MapTask,soft limit at 83886080,fefbdbcf,soft limit at <*>,[]
7288,application_1445175094696_0002,2015-10-18,"21:34:42,205",INFO,main,org.apache.hadoop.mapred.MapTask,bufstart = 0; bufvoid = 104857600,8b5eb2a0,bufstart = 0; bufvoid = <*>,[]
7289,application_1445175094696_0002,2015-10-18,"21:34:42,206",INFO,main,org.apache.hadoop.mapred.MapTask,kvstart = 26214396; length = 6553600,6e49102f,kvstart = <*>; length = <*>,[]
7290,application_1445175094696_0002,2015-10-18,"21:34:42,223",INFO,main,org.apache.hadoop.mapred.MapTask,Map output collector class = org.apache.hadoop.mapred.MapTask$MapOutputBuffer,e7eee7f1,Map output collector class = org.apache.hadoop.mapred.MapTask$MapOutputBuffer,[]
7291,application_1445175094696_0002,2015-10-18,"21:34:44,904",INFO,main,org.apache.hadoop.mapred.MapTask,Spilling map output,895d7761,Spilling map output,[]
7292,application_1445175094696_0002,2015-10-18,"21:34:44,904",INFO,main,org.apache.hadoop.mapred.MapTask,bufstart = 0; bufend = 34175830; bufvoid = 104857600,b7c97b24,bufstart = <*> bufend = <*>; bufvoid = <*>,[]
7293,application_1445175094696_0002,2015-10-18,"21:34:44,904",INFO,main,org.apache.hadoop.mapred.MapTask,kvstart = 26214396(104857584); kvend = 13786836(55147344); length = 12427561/6553600,5d50efee,kvstart = <*>(<*>); kvend = <*>(<*>); length = <*>/<*>,[]
7294,application_1445175094696_0002,2015-10-18,"21:34:44,904",INFO,main,org.apache.hadoop.mapred.MapTask,(EQUATOR) 44661579 kvi 11165388(44661552),f2f6eacf,(EQUATOR) <*> kvi <*>(<*>),[]
7295,application_1445175094696_0002,2015-10-18,"21:34:53,085",INFO,SpillThread,org.apache.hadoop.mapred.MapTask,Finished spill 0,cdf7dd93,Finished spill <*>,[]
7296,application_1445175094696_0002,2015-10-18,"21:34:53,088",INFO,main,org.apache.hadoop.mapred.MapTask,(RESET) equator 44661579 kv 11165388(44661552) kvi 8543964(34175856),7d6dcece,(RESET) equator <*> kv <*>(<*>) kvi <*>(<*>),[]
7297,application_1445175094696_0002,2015-10-18,"21:34:53,987",INFO,main,org.apache.hadoop.mapred.MapTask,Spilling map output,895d7761,Spilling map output,[]
7298,application_1445175094696_0002,2015-10-18,"21:34:53,987",INFO,main,org.apache.hadoop.mapred.MapTask,bufstart = 44661579; bufend = 78834490; bufvoid = 104857600,b7c97b24,bufstart = <*> bufend = <*>; bufvoid = <*>,[]
7299,application_1445175094696_0002,2015-10-18,"21:34:53,987",INFO,main,org.apache.hadoop.mapred.MapTask,kvstart = 11165388(44661552); kvend = 24951500(99806000); length = 12428289/6553600,5d50efee,kvstart = <*>(<*>); kvend = <*>(<*>); length = <*>/<*>,[]
7300,application_1445175094696_0002,2015-10-18,"21:34:53,987",INFO,main,org.apache.hadoop.mapred.MapTask,(EQUATOR) 89320237 kvi 22330052(89320208),f2f6eacf,(EQUATOR) <*> kvi <*>(<*>),[]
7301,application_1445175094696_0002,2015-10-18,"21:35:01,542",INFO,SpillThread,org.apache.hadoop.mapred.MapTask,Finished spill 1,cdf7dd93,Finished spill <*>,[]
7302,application_1445175094696_0002,2015-10-18,"21:35:01,544",INFO,main,org.apache.hadoop.mapred.MapTask,(RESET) equator 89320237 kv 22330052(89320208) kvi 19708628(78834512),7d6dcece,(RESET) equator <*> kv <*>(<*>) kvi <*>(<*>),[]
7303,application_1445175094696_0002,2015-10-18,"21:35:02,389",INFO,main,org.apache.hadoop.mapred.MapTask,Spilling map output,895d7761,Spilling map output,[]
7304,application_1445175094696_0002,2015-10-18,"21:35:02,389",INFO,main,org.apache.hadoop.mapred.MapTask,bufstart = 89320237; bufend = 18639475; bufvoid = 104857600,b7c97b24,bufstart = <*> bufend = <*>; bufvoid = <*>,[]
7305,application_1445175094696_0002,2015-10-18,"21:35:02,389",INFO,main,org.apache.hadoop.mapred.MapTask,kvstart = 22330052(89320208); kvend = 9902752(39611008); length = 12427301/6553600,5d50efee,kvstart = <*>(<*>); kvend = <*>(<*>); length = <*>/<*>,[]
7306,application_1445175094696_0002,2015-10-18,"21:35:02,389",INFO,main,org.apache.hadoop.mapred.MapTask,(EQUATOR) 29125233 kvi 7281304(29125216),f2f6eacf,(EQUATOR) <*> kvi <*>(<*>),[]
7307,application_1445175094696_0002,2015-10-18,"21:35:09,735",INFO,SpillThread,org.apache.hadoop.mapred.MapTask,Finished spill 2,cdf7dd93,Finished spill <*>,[]
7308,application_1445175094696_0002,2015-10-18,"21:35:09,788",INFO,main,org.apache.hadoop.mapred.MapTask,(RESET) equator 29125233 kv 7281304(29125216) kvi 4659876(18639504),7d6dcece,(RESET) equator <*> kv <*>(<*>) kvi <*>(<*>),[]
7309,application_1445175094696_0002,2015-10-18,"21:35:10,634",INFO,main,org.apache.hadoop.mapred.MapTask,Spilling map output,895d7761,Spilling map output,[]
7310,application_1445175094696_0002,2015-10-18,"21:35:10,635",INFO,main,org.apache.hadoop.mapred.MapTask,bufstart = 29125233; bufend = 63300679; bufvoid = 104857600,b7c97b24,bufstart = <*> bufend = <*>; bufvoid = <*>,[]
7311,application_1445175094696_0002,2015-10-18,"21:35:10,635",INFO,main,org.apache.hadoop.mapred.MapTask,kvstart = 7281304(29125216); kvend = 21068048(84272192); length = 12427657/6553600,5d50efee,kvstart = <*>(<*>); kvend = <*>(<*>); length = <*>/<*>,[]
7312,application_1445175094696_0002,2015-10-18,"21:35:10,635",INFO,main,org.apache.hadoop.mapred.MapTask,(EQUATOR) 73786427 kvi 18446600(73786400),f2f6eacf,(EQUATOR) <*> kvi <*>(<*>),[]
7313,application_1445175094696_0002,2015-10-18,"21:35:18,091",INFO,SpillThread,org.apache.hadoop.mapred.MapTask,Finished spill 3,cdf7dd93,Finished spill <*>,[]
7314,application_1445175094696_0002,2015-10-18,"21:35:18,094",INFO,main,org.apache.hadoop.mapred.MapTask,(RESET) equator 73786427 kv 18446600(73786400) kvi 15825176(63300704),7d6dcece,(RESET) equator <*> kv <*>(<*>) kvi <*>(<*>),[]
7315,application_1445175094696_0002,2015-10-18,"21:35:18,953",INFO,main,org.apache.hadoop.mapred.MapTask,Spilling map output,895d7761,Spilling map output,[]
7316,application_1445175094696_0002,2015-10-18,"21:35:18,953",INFO,main,org.apache.hadoop.mapred.MapTask,bufstart = 73786427; bufend = 3105108; bufvoid = 104857597,b7c97b24,bufstart = <*> bufend = <*>; bufvoid = <*>,[]
7317,application_1445175094696_0002,2015-10-18,"21:35:18,953",INFO,main,org.apache.hadoop.mapred.MapTask,kvstart = 18446600(73786400); kvend = 6019156(24076624); length = 12427445/6553600,5d50efee,kvstart = <*>(<*>); kvend = <*>(<*>); length = <*>/<*>,[]
7318,application_1445175094696_0002,2015-10-18,"21:35:18,953",INFO,main,org.apache.hadoop.mapred.MapTask,(EQUATOR) 13590858 kvi 3397708(13590832),f2f6eacf,(EQUATOR) <*> kvi <*>(<*>),[]
7319,application_1445175094696_0002,2015-10-18,"21:35:26,841",INFO,SpillThread,org.apache.hadoop.mapred.MapTask,Finished spill 4,cdf7dd93,Finished spill <*>,[]
7320,application_1445175094696_0002,2015-10-18,"21:35:26,843",INFO,main,org.apache.hadoop.mapred.MapTask,(RESET) equator 13590858 kv 3397708(13590832) kvi 776284(3105136),7d6dcece,(RESET) equator <*> kv <*>(<*>) kvi <*>(<*>),[]
7321,application_1445175094696_0002,2015-10-18,"21:35:27,693",INFO,main,org.apache.hadoop.mapred.MapTask,Spilling map output,895d7761,Spilling map output,[]
7322,application_1445175094696_0002,2015-10-18,"21:35:27,693",INFO,main,org.apache.hadoop.mapred.MapTask,bufstart = 13590858; bufend = 47769332; bufvoid = 104857600,b7c97b24,bufstart = <*> bufend = <*>; bufvoid = <*>,[]
7323,application_1445175094696_0002,2015-10-18,"21:35:27,693",INFO,main,org.apache.hadoop.mapred.MapTask,kvstart = 3397708(13590832); kvend = 17185216(68740864); length = 12426893/6553600,5d50efee,kvstart = <*>(<*>); kvend = <*>(<*>); length = <*>/<*>,[]
7324,application_1445175094696_0002,2015-10-18,"21:35:27,693",INFO,main,org.apache.hadoop.mapred.MapTask,(EQUATOR) 58255090 kvi 14563768(58255072),f2f6eacf,(EQUATOR) <*> kvi <*>(<*>),[]
7325,application_1445175094696_0002,2015-10-18,"21:35:31,120",INFO,main,org.apache.hadoop.mapred.MapTask,Starting flush of map output,0491d81f,Starting flush of map output,[]
7326,application_1445175094696_0002,2015-10-18,"21:35:34,709",INFO,SpillThread,org.apache.hadoop.mapred.MapTask,Finished spill 5,cdf7dd93,Finished spill <*>,[]
7327,application_1445175094696_0002,2015-10-18,"21:35:34,711",INFO,main,org.apache.hadoop.mapred.MapTask,(RESET) equator 58255090 kv 14563768(58255072) kvi 12520284(50081136),7d6dcece,(RESET) equator <*> kv <*>(<*>) kvi <*>(<*>),[]
7328,application_1445175094696_0002,2015-10-18,"21:35:34,711",INFO,main,org.apache.hadoop.mapred.MapTask,Spilling map output,895d7761,Spilling map output,[]
7329,application_1445175094696_0002,2015-10-18,"21:35:34,711",INFO,main,org.apache.hadoop.mapred.MapTask,bufstart = 58255090; bufend = 63873071; bufvoid = 104857600,b7c97b24,bufstart = <*> bufend = <*>; bufvoid = <*>,[]
7330,application_1445175094696_0002,2015-10-18,"21:35:34,711",INFO,main,org.apache.hadoop.mapred.MapTask,kvstart = 14563768(58255072); kvend = 12520288(50081152); length = 2043481/6553600,5d50efee,kvstart = <*>(<*>); kvend = <*>(<*>); length = <*>/<*>,[]
7331,application_1445175094696_0002,2015-10-18,"21:35:35,620",INFO,main,org.apache.hadoop.mapred.MapTask,Finished spill 6,cdf7dd93,Finished spill <*>,[]
7332,application_1445175094696_0002,2015-10-18,"21:35:35,634",INFO,main,org.apache.hadoop.mapred.Merger,Merging 7 sorted segments,7707888f,Merging <*> sorted segments,[]
7333,application_1445175094696_0002,2015-10-18,"21:35:35,642",INFO,main,org.apache.hadoop.mapred.Merger,"Down to the last merge-pass, with 7 segments left of total size: 228428946 bytes",5be2cae8,"Down to the last merge-pass, with <*> segments left of total size: <*> bytes",[]
7334,application_1445175094696_0002,2015-10-18,"21:35:57,680",INFO,main,org.apache.hadoop.mapred.Task,Task:attempt_1445175094696_0002_m_000008_0 is done. And is in the process of committing,dfe6ae4e,<*> is done. And is in the process of committing,[]
7335,application_1445175094696_0002,2015-10-18,"21:35:57,731",INFO,main,org.apache.hadoop.mapred.Task,Task 'attempt_1445175094696_0002_m_000008_0' done.,cf0f4f26,Task <*> done.,[]
7336,application_1445175094696_0002,2015-10-18,"21:34:37,832",INFO,main,org.apache.hadoop.metrics2.impl.MetricsConfig,loaded properties from hadoop-metrics2.properties,ca7d7941,loaded properties from hadoop-metrics2.properties,[]
7337,application_1445175094696_0002,2015-10-18,"21:34:37,926",INFO,main,org.apache.hadoop.metrics2.impl.MetricsSystemImpl,Scheduled snapshot period at 10 second(s).,9e8ad6ab,Scheduled snapshot period at 10 second(s).,[]
7338,application_1445175094696_0002,2015-10-18,"21:34:37,927",INFO,main,org.apache.hadoop.metrics2.impl.MetricsSystemImpl,MapTask metrics system started,d39dd8df,MapTask metrics system <*>,[]
7339,application_1445175094696_0002,2015-10-18,"21:34:37,947",INFO,main,org.apache.hadoop.mapred.YarnChild,Executing with tokens:,3c5bb15c,Executing with tokens:,[]
7340,application_1445175094696_0002,2015-10-18,"21:34:37,948",INFO,main,org.apache.hadoop.mapred.YarnChild,"Kind: mapreduce.job, Service: job_1445175094696_0002, Ident: (org.apache.hadoop.mapreduce.security.token.JobTokenIdentifier@7f219df4)",8ece4dc3,"Kind: mapreduce.job, Service: <*>, Ident: <*>",[]
7341,application_1445175094696_0002,2015-10-18,"21:34:38,091",INFO,main,org.apache.hadoop.mapred.YarnChild,Sleeping for 0ms before retrying again. Got null now.,42bce2da,Sleeping for 0ms before retrying again. Got null now.,[]
7342,application_1445175094696_0002,2015-10-18,"21:34:38,360",INFO,main,org.apache.hadoop.mapred.YarnChild,mapreduce.cluster.local.dir for child: /tmp/hadoop-msrabi/nm-local-dir/usercache/msrabi/appcache/application_1445175094696_0002,4a1105fa,mapreduce.cluster.local.dir for child: <*>,[]
7343,application_1445175094696_0002,2015-10-18,"21:34:38,988",INFO,main,org.apache.hadoop.conf.Configuration.deprecation,"session.id is deprecated. Instead, use dfs.metrics.session-id",39006874,"session.id is deprecated. Instead, use dfs.metrics.session-id",[]
7344,application_1445175094696_0002,2015-10-18,"21:34:39,557",INFO,main,org.apache.hadoop.yarn.util.ProcfsBasedProcessTree,ProcfsBasedProcessTree currently is supported only on Linux.,fc4324dd,ProcfsBasedProcessTree currently is supported only on Linux.,[]
7345,application_1445175094696_0002,2015-10-18,"21:34:39,588",INFO,main,org.apache.hadoop.mapred.Task,Using ResourceCalculatorProcessTree : org.apache.hadoop.yarn.util.WindowsBasedProcessTree@40c918ef,ce10d82c,Using ResourceCalculatorProcessTree : <*>,[]
7346,application_1445175094696_0002,2015-10-18,"21:34:39,780",INFO,main,org.apache.hadoop.mapred.MapTask,Processing split: hdfs://msra-sa-41:9000/wordcount2.txt:939524096+134217728,b063b233,Processing split: <*>,[]
7347,application_1445175094696_0002,2015-10-18,"21:34:39,870",INFO,main,org.apache.hadoop.mapred.MapTask,(EQUATOR) 0 kvi 26214396(104857584),f2f6eacf,(EQUATOR) <*> kvi <*>(<*>),[]
7348,application_1445175094696_0002,2015-10-18,"21:34:39,870",INFO,main,org.apache.hadoop.mapred.MapTask,mapreduce.task.io.sort.mb: 100,599850bf,mapreduce.task.io.sort.mb: 100,[]
7349,application_1445175094696_0002,2015-10-18,"21:34:39,871",INFO,main,org.apache.hadoop.mapred.MapTask,soft limit at 83886080,fefbdbcf,soft limit at <*>,[]
7350,application_1445175094696_0002,2015-10-18,"21:34:39,871",INFO,main,org.apache.hadoop.mapred.MapTask,bufstart = 0; bufvoid = 104857600,8b5eb2a0,bufstart = 0; bufvoid = <*>,[]
7351,application_1445175094696_0002,2015-10-18,"21:34:39,871",INFO,main,org.apache.hadoop.mapred.MapTask,kvstart = 26214396; length = 6553600,6e49102f,kvstart = <*>; length = <*>,[]
7352,application_1445175094696_0002,2015-10-18,"21:34:39,885",INFO,main,org.apache.hadoop.mapred.MapTask,Map output collector class = org.apache.hadoop.mapred.MapTask$MapOutputBuffer,e7eee7f1,Map output collector class = org.apache.hadoop.mapred.MapTask$MapOutputBuffer,[]
7353,application_1445175094696_0002,2015-10-18,"21:34:43,193",INFO,main,org.apache.hadoop.mapred.MapTask,Spilling map output,895d7761,Spilling map output,[]
7354,application_1445175094696_0002,2015-10-18,"21:34:43,193",INFO,main,org.apache.hadoop.mapred.MapTask,bufstart = 0; bufend = 34176960; bufvoid = 104857600,b7c97b24,bufstart = <*> bufend = <*>; bufvoid = <*>,[]
7355,application_1445175094696_0002,2015-10-18,"21:34:43,193",INFO,main,org.apache.hadoop.mapred.MapTask,kvstart = 26214396(104857584); kvend = 13787120(55148480); length = 12427277/6553600,5d50efee,kvstart = <*>(<*>); kvend = <*>(<*>); length = <*>/<*>,[]
7356,application_1445175094696_0002,2015-10-18,"21:34:43,193",INFO,main,org.apache.hadoop.mapred.MapTask,(EQUATOR) 44662712 kvi 11165672(44662688),f2f6eacf,(EQUATOR) <*> kvi <*>(<*>),[]
7357,application_1445175094696_0002,2015-10-18,"21:34:52,101",INFO,SpillThread,org.apache.hadoop.mapred.MapTask,Finished spill 0,cdf7dd93,Finished spill <*>,[]
7358,application_1445175094696_0002,2015-10-18,"21:34:52,104",INFO,main,org.apache.hadoop.mapred.MapTask,(RESET) equator 44662712 kv 11165672(44662688) kvi 8544244(34176976),7d6dcece,(RESET) equator <*> kv <*>(<*>) kvi <*>(<*>),[]
7359,application_1445175094696_0002,2015-10-18,"21:34:53,020",INFO,main,org.apache.hadoop.mapred.MapTask,Spilling map output,895d7761,Spilling map output,[]
7360,application_1445175094696_0002,2015-10-18,"21:34:53,020",INFO,main,org.apache.hadoop.mapred.MapTask,bufstart = 44662712; bufend = 78839169; bufvoid = 104857600,b7c97b24,bufstart = <*> bufend = <*>; bufvoid = <*>,[]
7361,application_1445175094696_0002,2015-10-18,"21:34:53,021",INFO,main,org.apache.hadoop.mapred.MapTask,kvstart = 11165672(44662688); kvend = 24952676(99810704); length = 12427397/6553600,5d50efee,kvstart = <*>(<*>); kvend = <*>(<*>); length = <*>/<*>,[]
7362,application_1445175094696_0002,2015-10-18,"21:34:53,021",INFO,main,org.apache.hadoop.mapred.MapTask,(EQUATOR) 89324928 kvi 22331228(89324912),f2f6eacf,(EQUATOR) <*> kvi <*>(<*>),[]
7363,application_1445175094696_0002,2015-10-18,"21:35:00,810",INFO,SpillThread,org.apache.hadoop.mapred.MapTask,Finished spill 1,cdf7dd93,Finished spill <*>,[]
7364,application_1445175094696_0002,2015-10-18,"21:35:00,813",INFO,main,org.apache.hadoop.mapred.MapTask,(RESET) equator 89324928 kv 22331228(89324912) kvi 19709800(78839200),7d6dcece,(RESET) equator <*> kv <*>(<*>) kvi <*>(<*>),[]
7365,application_1445175094696_0002,2015-10-18,"21:35:01,681",INFO,main,org.apache.hadoop.mapred.MapTask,Spilling map output,895d7761,Spilling map output,[]
7366,application_1445175094696_0002,2015-10-18,"21:35:01,681",INFO,main,org.apache.hadoop.mapred.MapTask,bufstart = 89324928; bufend = 18642249; bufvoid = 104857597,b7c97b24,bufstart = <*> bufend = <*>; bufvoid = <*>,[]
7367,application_1445175094696_0002,2015-10-18,"21:35:01,681",INFO,main,org.apache.hadoop.mapred.MapTask,kvstart = 22331228(89324912); kvend = 9903444(39613776); length = 12427785/6553600,5d50efee,kvstart = <*>(<*>); kvend = <*>(<*>); length = <*>/<*>,[]
7368,application_1445175094696_0002,2015-10-18,"21:35:01,681",INFO,main,org.apache.hadoop.mapred.MapTask,(EQUATOR) 29128004 kvi 7281996(29127984),f2f6eacf,(EQUATOR) <*> kvi <*>(<*>),[]
7369,application_1445175094696_0002,2015-10-18,"21:35:09,382",INFO,SpillThread,org.apache.hadoop.mapred.MapTask,Finished spill 2,cdf7dd93,Finished spill <*>,[]
7370,application_1445175094696_0002,2015-10-18,"21:35:09,385",INFO,main,org.apache.hadoop.mapred.MapTask,(RESET) equator 29128004 kv 7281996(29127984) kvi 4660568(18642272),7d6dcece,(RESET) equator <*> kv <*>(<*>) kvi <*>(<*>),[]
7371,application_1445175094696_0002,2015-10-18,"21:35:10,263",INFO,main,org.apache.hadoop.mapred.MapTask,Spilling map output,895d7761,Spilling map output,[]
7372,application_1445175094696_0002,2015-10-18,"21:35:10,263",INFO,main,org.apache.hadoop.mapred.MapTask,bufstart = 29128004; bufend = 63301749; bufvoid = 104857600,b7c97b24,bufstart = <*> bufend = <*>; bufvoid = <*>,[]
7373,application_1445175094696_0002,2015-10-18,"21:35:10,263",INFO,main,org.apache.hadoop.mapred.MapTask,kvstart = 7281996(29127984); kvend = 21068320(84273280); length = 12428077/6553600,5d50efee,kvstart = <*>(<*>); kvend = <*>(<*>); length = <*>/<*>,[]
7374,application_1445175094696_0002,2015-10-18,"21:35:10,263",INFO,main,org.apache.hadoop.mapred.MapTask,(EQUATOR) 73787506 kvi 18446872(73787488),f2f6eacf,(EQUATOR) <*> kvi <*>(<*>),[]
7375,application_1445175094696_0002,2015-10-18,"21:35:17,549",INFO,SpillThread,org.apache.hadoop.mapred.MapTask,Finished spill 3,cdf7dd93,Finished spill <*>,[]
7376,application_1445175094696_0002,2015-10-18,"21:35:17,552",INFO,main,org.apache.hadoop.mapred.MapTask,(RESET) equator 73787506 kv 18446872(73787488) kvi 15825444(63301776),7d6dcece,(RESET) equator <*> kv <*>(<*>) kvi <*>(<*>),[]
7377,application_1445175094696_0002,2015-10-18,"21:35:18,417",INFO,main,org.apache.hadoop.mapred.MapTask,Spilling map output,895d7761,Spilling map output,[]
7378,application_1445175094696_0002,2015-10-18,"21:35:18,417",INFO,main,org.apache.hadoop.mapred.MapTask,bufstart = 73787506; bufend = 3104955; bufvoid = 104857599,b7c97b24,bufstart = <*> bufend = <*>; bufvoid = <*>,[]
7379,application_1445175094696_0002,2015-10-18,"21:35:18,417",INFO,main,org.apache.hadoop.mapred.MapTask,kvstart = 18446872(73787488); kvend = 6019116(24076464); length = 12427757/6553600,5d50efee,kvstart = <*>(<*>); kvend = <*>(<*>); length = <*>/<*>,[]
7380,application_1445175094696_0002,2015-10-18,"21:35:18,417",INFO,main,org.apache.hadoop.mapred.MapTask,(EQUATOR) 13590701 kvi 3397668(13590672),f2f6eacf,(EQUATOR) <*> kvi <*>(<*>),[]
7381,application_1445175094696_0002,2015-10-18,"21:35:25,893",INFO,SpillThread,org.apache.hadoop.mapred.MapTask,Finished spill 4,cdf7dd93,Finished spill <*>,[]
7382,application_1445175094696_0002,2015-10-18,"21:35:25,895",INFO,main,org.apache.hadoop.mapred.MapTask,(RESET) equator 13590701 kv 3397668(13590672) kvi 776244(3104976),7d6dcece,(RESET) equator <*> kv <*>(<*>) kvi <*>(<*>),[]
7383,application_1445175094696_0002,2015-10-18,"21:35:26,759",INFO,main,org.apache.hadoop.mapred.MapTask,Spilling map output,895d7761,Spilling map output,[]
7384,application_1445175094696_0002,2015-10-18,"21:35:26,759",INFO,main,org.apache.hadoop.mapred.MapTask,bufstart = 13590701; bufend = 47760726; bufvoid = 104857600,b7c97b24,bufstart = <*> bufend = <*>; bufvoid = <*>,[]
7385,application_1445175094696_0002,2015-10-18,"21:35:26,759",INFO,main,org.apache.hadoop.mapred.MapTask,kvstart = 3397668(13590672); kvend = 17183064(68732256); length = 12429005/6553600,5d50efee,kvstart = <*>(<*>); kvend = <*>(<*>); length = <*>/<*>,[]
7386,application_1445175094696_0002,2015-10-18,"21:35:26,759",INFO,main,org.apache.hadoop.mapred.MapTask,(EQUATOR) 58246483 kvi 14561616(58246464),f2f6eacf,(EQUATOR) <*> kvi <*>(<*>),[]
7387,application_1445175094696_0002,2015-10-18,"21:35:31,118",INFO,main,org.apache.hadoop.mapred.MapTask,Starting flush of map output,0491d81f,Starting flush of map output,[]
7388,application_1445175094696_0002,2015-10-18,"21:35:34,144",INFO,SpillThread,org.apache.hadoop.mapred.MapTask,Finished spill 5,cdf7dd93,Finished spill <*>,[]
7389,application_1445175094696_0002,2015-10-18,"21:35:34,147",INFO,main,org.apache.hadoop.mapred.MapTask,(RESET) equator 58246483 kv 14561616(58246464) kvi 12512256(50049024),7d6dcece,(RESET) equator <*> kv <*>(<*>) kvi <*>(<*>),[]
7390,application_1445175094696_0002,2015-10-18,"21:35:34,147",INFO,main,org.apache.hadoop.mapred.MapTask,Spilling map output,895d7761,Spilling map output,[]
7391,application_1445175094696_0002,2015-10-18,"21:35:34,147",INFO,main,org.apache.hadoop.mapred.MapTask,bufstart = 58246483; bufend = 63880244; bufvoid = 104857600,b7c97b24,bufstart = <*> bufend = <*>; bufvoid = <*>,[]
7392,application_1445175094696_0002,2015-10-18,"21:35:34,147",INFO,main,org.apache.hadoop.mapred.MapTask,kvstart = 14561616(58246464); kvend = 12512260(50049040); length = 2049357/6553600,5d50efee,kvstart = <*>(<*>); kvend = <*>(<*>); length = <*>/<*>,[]
7393,application_1445175094696_0002,2015-10-18,"21:35:35,066",INFO,main,org.apache.hadoop.mapred.MapTask,Finished spill 6,cdf7dd93,Finished spill <*>,[]
7394,application_1445175094696_0002,2015-10-18,"21:35:35,080",INFO,main,org.apache.hadoop.mapred.Merger,Merging 7 sorted segments,7707888f,Merging <*> sorted segments,[]
7395,application_1445175094696_0002,2015-10-18,"21:35:35,087",INFO,main,org.apache.hadoop.mapred.Merger,"Down to the last merge-pass, with 7 segments left of total size: 228392207 bytes",5be2cae8,"Down to the last merge-pass, with <*> segments left of total size: <*> bytes",[]
7396,application_1445175094696_0002,2015-10-18,"21:35:59,835",INFO,main,org.apache.hadoop.mapred.Task,Task:attempt_1445175094696_0002_m_000007_0 is done. And is in the process of committing,dfe6ae4e,<*> is done. And is in the process of committing,[]
7397,application_1445175094696_0002,2015-10-18,"21:35:59,920",INFO,main,org.apache.hadoop.mapred.Task,Task 'attempt_1445175094696_0002_m_000007_0' done.,cf0f4f26,Task <*> done.,[]
7398,application_1445175094696_0002,2015-10-18,"21:33:21,039",INFO,main,org.apache.hadoop.metrics2.impl.MetricsConfig,loaded properties from hadoop-metrics2.properties,ca7d7941,loaded properties from hadoop-metrics2.properties,[]
7399,application_1445175094696_0002,2015-10-18,"21:33:21,257",INFO,main,org.apache.hadoop.metrics2.impl.MetricsSystemImpl,Scheduled snapshot period at 10 second(s).,9e8ad6ab,Scheduled snapshot period at 10 second(s).,[]
7400,application_1445175094696_0002,2015-10-18,"21:33:21,257",INFO,main,org.apache.hadoop.metrics2.impl.MetricsSystemImpl,MapTask metrics system started,d39dd8df,MapTask metrics system <*>,[]
7401,application_1445175094696_0002,2015-10-18,"21:33:21,554",INFO,main,org.apache.hadoop.mapred.YarnChild,Executing with tokens:,3c5bb15c,Executing with tokens:,[]
7402,application_1445175094696_0002,2015-10-18,"21:33:21,554",INFO,main,org.apache.hadoop.mapred.YarnChild,"Kind: mapreduce.job, Service: job_1445175094696_0002, Ident: (org.apache.hadoop.mapreduce.security.token.JobTokenIdentifier@3acd9e86)",8ece4dc3,"Kind: mapreduce.job, Service: <*>, Ident: <*>",[]
7403,application_1445175094696_0002,2015-10-18,"21:33:22,257",INFO,main,org.apache.hadoop.mapred.YarnChild,Sleeping for 0ms before retrying again. Got null now.,42bce2da,Sleeping for 0ms before retrying again. Got null now.,[]
7404,application_1445175094696_0002,2015-10-18,"21:33:23,242",INFO,main,org.apache.hadoop.mapred.YarnChild,mapreduce.cluster.local.dir for child: /tmp/hadoop-msrabi/nm-local-dir/usercache/msrabi/appcache/application_1445175094696_0002,4a1105fa,mapreduce.cluster.local.dir for child: <*>,[]
